Time,Value1,Value2
2016-07-18 13:49:22,45,19.83
2016-07-18 13:49:23,27,37.89
2016-07-18 13:49:24,16,29.14
2016-07-18 13:49:25,24,13.14
2016-07-18 13:49:26,12,17.63
2016-07-18 13:49:27,39,13.35
2016-07-18 13:49:28,15,38.86
2016-07-18 13:49:29,35,11.66
2016-07-18 13:49:30,42,35.5
2016-07-18 13:49:31,12,39.38
2016-07-18 13:49:32,0,1
2016-07-18 13:49:33,15,30.36
2016-07-18 13:49:34,39,0.22
2016-07-18 13:49:35,49,42.01
2016-07-18 13:49:36,38,36
2016-07-18 13:49:37,27,44.23
2016-07-18 13:49:38,11,18.31
2016-07-18 13:49:39,25,25.03
2016-07-18 13:49:40,34,31.8
2016-07-18 13:49:41,7,18.88
2016-07-18 13:49:42,3,7.05
2016-07-18 13:49:43,18,12.07
2016-07-18 13:49:44,32,44.29
2016-07-18 13:49:45,25,28.77
2016-07-18 13:49:46,20,0.68
2016-07-18 13:49:47,31,46.16
2016-07-18 13:49:48,36,40.59
2016-07-18 13:49:49,27,47.45
2016-07-18 13:49:50,45,32.08
2016-07-18 13:49:51,33,11.63
2016-07-18 13:49:52,10,44.13
2016-07-18 13:49:53,39,16.28
2016-07-18 13:49:54,30,27.81
2016-07-18 13:49:55,0,32.2
2016-07-18 13:49:56,13,32.16
2016-07-18 13:49:57,20,33.98
2016-07-18 13:49:58,29,41.81
2016-07-18 13:49:59,44,41.97
2016-07-18 13:50:00,20,0.51
2016-07-18 13:50:01,31,20.22
2016-07-18 13:50:02,19,9.38
2016-07-18 13:50:03,4,32.7
2016-07-18 13:50:04,27,41.49
2016-07-18 13:50:05,11,11.96
2016-07-18 13:50:06,17,1.16
2016-07-18 13:50:07,15,42.36
2016-07-18 13:50:08,21,37.02
2016-07-18 13:50:09,3,7.3
2016-07-18 13:50:10,11,0.69
2016-07-18 13:50:11,2,49.58
2016-07-18 13:50:12,26,13.15
2016-07-18 13:50:13,36,42.22
2016-07-18 13:50:14,36,34.52
2016-07-18 13:50:15,28,43.53
2016-07-18 13:50:16,43,15.7
2016-07-18 13:50:17,0,36.25
2016-07-18 13:50:18,2,2.94
2016-07-18 13:50:19,23,25.02
2016-07-18 13:50:20,50,1.37
2016-07-18 13:50:21,35,5.27
2016-07-18 13:50:22,18,39.43
2016-07-18 13:50:23,45,12.86
2016-07-18 13:50:24,19,6.74
2016-07-18 13:50:25,31,5.23
2016-07-18 13:50:26,5,42.55
2016-07-18 13:50:27,19,14.79
2016-07-18 13:50:28,40,10.16
2016-07-18 13:50:29,12,4.84
2016-07-18 13:50:30,27,22.83
2016-07-18 13:50:31,25,3.22
2016-07-18 13:50:32,21,20.53
2016-07-18 13:50:33,5,29.32
2016-07-18 13:50:34,7,47.43
2016-07-18 13:50:35,0,49
2016-07-18 13:50:36,26,16.05
2016-07-18 13:50:37,18,34.46
2016-07-18 13:50:38,34,8.03
2016-07-18 13:50:39,26,8.26
2016-07-18 13:50:40,47,46.78
2016-07-18 13:50:41,42,42.76
2016-07-18 13:50:42,38,37.19
2016-07-18 13:50:43,40,36.15
2016-07-18 13:50:44,21,36.94
2016-07-18 13:50:45,33,23.96
2016-07-18 13:50:46,39,3.43
2016-07-18 13:50:47,42,11.83
2016-07-18 13:50:48,14,46.39
2016-07-18 13:50:49,46,46.54
2016-07-18 13:50:50,29,28.79
2016-07-18 13:50:51,0,46.39
2016-07-18 13:50:52,5,23.17
2016-07-18 13:50:53,23,4.78
2016-07-18 13:50:54,23,37.7
2016-07-18 13:50:55,9,21.94
2016-07-18 13:50:56,16,0.84
2016-07-18 13:50:57,9,14.51
2016-07-18 13:50:58,32,14.71
2016-07-18 13:50:59,14,13.94
2016-07-18 13:51:00,50,39.77
2016-07-18 13:51:01,50,10.19
2016-07-18 13:51:02,15,39.74
2016-07-18 13:51:03,19,35.57
2016-07-18 13:51:04,7,5.11
2016-07-18 13:51:05,1,20.99
2016-07-18 13:51:06,18,49.95
2016-07-18 13:51:07,48,23.09
2016-07-18 13:51:08,17,18.33
2016-07-18 13:51:09,14,36.86
2016-07-18 13:51:10,35,26.09
2016-07-18 13:51:11,17,14.92
2016-07-18 13:51:12,8,49
2016-07-18 13:51:13,12,38.9
2016-07-18 13:51:14,30,13.15
2016-07-18 13:51:15,46,29.42
2016-07-18 13:51:16,12,5.19
2016-07-18 13:51:17,32,21.55
2016-07-18 13:51:18,22,28.48
2016-07-18 13:51:19,48,28.35
2016-07-18 13:51:20,5,39.84
2016-07-18 13:51:21,29,31.22
2016-07-18 13:51:22,23,7.03
2016-07-18 13:51:23,44,33.69
2016-07-18 13:51:24,35,31.8
2016-07-18 13:51:25,3,42.54
2016-07-18 13:51:26,26,13.76
2016-07-18 13:51:27,9,39.74
2016-07-18 13:51:28,7,20.4
2016-07-18 13:51:29,2,37.48
2016-07-18 13:51:30,13,12.32
2016-07-18 13:51:31,29,23.61
2016-07-18 13:51:32,50,47.22
2016-07-18 13:51:33,49,25.16
2016-07-18 13:51:34,13,25.03
2016-07-18 13:51:35,38,8.79
2016-07-18 13:51:36,13,27.32
2016-07-18 13:51:37,12,1.55
2016-07-18 13:51:38,9,9.96
2016-07-18 13:51:39,5,38.77
2016-07-18 13:51:40,17,46.37
2016-07-18 13:51:41,34,15.04
2016-07-18 13:51:42,49,34.07
2016-07-18 13:51:43,10,22.74
2016-07-18 13:51:44,31,30.34
2016-07-18 13:51:45,12,2.95
2016-07-18 13:51:46,39,18.8
2016-07-18 13:51:47,16,37.56
2016-07-18 13:51:48,47,26.3
2016-07-18 13:51:49,29,39.4
2016-07-18 13:51:50,49,48.72
2016-07-18 13:51:51,35,41.05
2016-07-18 13:51:52,5,20.49
2016-07-18 13:51:53,21,35.15
2016-07-18 13:51:54,37,39.16
2016-07-18 13:51:55,15,44.19
2016-07-18 13:51:56,29,31.49
2016-07-18 13:51:58,3,37.05
2016-07-18 13:51:59,45,47.16
2016-07-18 13:52:00,19,29.95
2016-07-18 13:52:01,36,27.42
2016-07-18 13:52:02,37,35.66
2016-07-18 13:52:03,23,26.41
2016-07-18 13:52:04,17,26.25
2016-07-18 13:52:05,22,24.21
2016-07-18 13:52:06,50,5.83
2016-07-18 13:52:07,9,9.52
2016-07-18 13:52:08,50,29.22
2016-07-18 13:52:09,2,9.95
2016-07-18 13:52:10,38,35.5
2016-07-18 13:52:11,3,38.95
2016-07-18 13:52:12,8,15.29
2016-07-18 13:52:13,15,43.26
2016-07-18 13:52:14,39,25.53
2016-07-18 13:52:15,12,24.78
2016-07-18 13:52:16,27,15.64
2016-07-18 13:52:17,48,4.19
2016-07-18 13:52:18,25,21.46
2016-07-18 13:52:19,7,28.92
2016-07-18 13:52:20,42,27.17
2016-07-18 13:52:21,39,3.58
2016-07-18 13:52:22,13,8.88
2016-07-18 13:52:23,15,3.42
2016-07-18 13:52:24,31,42.21
2016-07-18 13:52:25,16,23.45
2016-07-18 13:52:26,1,1.03
2016-07-18 13:52:27,30,29.16
2016-07-18 13:52:28,27,13.17
2016-07-18 13:52:29,3,38.72
2016-07-18 13:52:30,42,8.76
2016-07-18 13:52:31,42,27.08
2016-07-18 13:52:32,22,2.15
2016-07-18 13:52:33,22,31.76
2016-07-18 13:52:34,5,7.15
2016-07-18 13:52:35,41,15.67
2016-07-18 13:52:36,13,45.01
2016-07-18 13:52:37,16,17.35
2016-07-18 13:52:38,39,45.01
2016-07-18 13:52:39,25,14.06
2016-07-18 13:52:40,29,22.77
2016-07-18 13:52:41,16,8.16
2016-07-18 13:52:42,28,21.44
2016-07-18 13:52:43,20,4.86
2016-07-18 13:52:44,29,20.51
2016-07-18 13:52:45,26,41.01
2016-07-18 13:52:46,48,43.37
2016-07-18 13:52:47,17,18.33
2016-07-18 13:52:48,6,15.04
2016-07-18 13:52:49,24,36.43
2016-07-18 13:52:50,38,16.97
2016-07-18 13:52:51,47,35.03
2016-07-18 13:52:52,6,11.33
2016-07-18 13:52:53,11,12.46
2016-07-18 13:52:54,20,7.79
2016-07-18 13:52:55,29,24.77
2016-07-18 13:52:56,29,37.23
2016-07-18 13:52:57,0,45.78
2016-07-18 13:52:58,38,12.29
2016-07-18 13:52:59,42,21.12
2016-07-18 13:53:00,16,46.09
2016-07-18 13:53:01,46,46.37
2016-07-18 13:53:02,29,0.31
2016-07-18 13:53:03,24,45.58
2016-07-18 13:53:04,24,19.02
2016-07-18 13:53:05,1,11.49
2016-07-18 13:53:06,4,41.35
2016-07-18 13:53:07,27,44.65
2016-07-18 13:53:08,40,30.34
2016-07-18 13:53:09,1,31.66
2016-07-18 13:53:10,15,21.99
2016-07-18 13:53:11,7,34.59
2016-07-18 13:53:12,7,8.7
2016-07-18 13:53:13,13,47.7
2016-07-18 13:53:14,9,46.14
2016-07-18 13:53:15,47,45.15
2016-07-18 13:53:16,42,14.28
2016-07-18 13:53:17,23,16.24
2016-07-18 13:53:18,22,38.21
2016-07-18 13:53:19,11,20.73
2016-07-18 13:53:20,37,43.74
2016-07-18 13:53:21,39,3.62
2016-07-18 13:53:22,37,25.76
2016-07-18 13:53:23,2,35.79
2016-07-18 13:53:24,46,25.07
2016-07-18 13:53:25,49,5.99
2016-07-18 13:53:26,17,17.06
2016-07-18 13:53:27,21,11.2
2016-07-18 13:53:28,49,5.8
2016-07-18 13:53:29,2,18.88
2016-07-18 13:53:30,19,14.95
2016-07-18 13:53:31,2,1.05
2016-07-18 13:53:32,29,43.88
2016-07-18 13:53:33,42,33.32
2016-07-18 13:53:34,36,28.86
2016-07-18 13:53:35,20,17.47
2016-07-18 13:53:36,31,22.45
2016-07-18 13:53:37,48,48.89
2016-07-18 13:53:38,4,6.73
2016-07-18 13:53:39,40,30.17
2016-07-18 13:53:40,26,38.38
2016-07-18 13:53:41,29,22.75
2016-07-18 13:53:42,40,0.99
2016-07-18 13:53:43,13,18.85
2016-07-18 13:53:44,8,44.17
2016-07-18 13:53:45,36,23.77
2016-07-18 13:53:46,33,15.85
2016-07-18 13:53:47,47,31.04
2016-07-18 13:53:48,44,3.48
2016-07-18 13:53:49,31,16.04
2016-07-18 13:53:50,20,3.78
2016-07-18 13:53:51,28,28.76
2016-07-18 13:53:52,10,41.41
2016-07-18 13:53:53,17,3.35
2016-07-18 13:53:54,26,12.83
2016-07-18 13:53:55,20,22.69
2016-07-18 13:53:56,32,8.43
2016-07-18 13:53:57,1,34.41
2016-07-18 13:53:58,41,0.67
2016-07-18 13:53:59,7,49.86
2016-07-18 13:54:00,28,46.31
2016-07-18 13:54:01,42,45.72
2016-07-18 13:54:02,17,24.67
2016-07-18 13:54:03,6,25.39
2016-07-18 13:54:04,37,36.17
2016-07-18 13:54:05,49,37.19
2016-07-18 13:54:06,23,25.57
2016-07-18 13:54:07,20,17.31
2016-07-18 13:54:08,15,40.12
2016-07-18 13:54:09,37,47.69
2016-07-18 13:54:10,50,17.71
2016-07-18 13:54:11,45,47.4
2016-07-18 13:54:12,21,38.87
2016-07-18 13:54:13,26,19.5
2016-07-18 13:54:14,46,40.03
2016-07-18 13:54:15,47,40.64
2016-07-18 13:54:16,47,21.44
2016-07-18 13:54:17,36,1.07
2016-07-18 13:54:18,11,4.13
2016-07-18 13:54:19,7,39.96
2016-07-18 13:54:20,44,0.33
2016-07-18 13:54:21,32,39.35
2016-07-18 13:54:22,1,16.55
2016-07-18 13:54:23,50,10.33
2016-07-18 13:54:24,4,19.74
2016-07-18 13:54:25,29,22.94
2016-07-18 13:54:26,28,39.89
2016-07-18 13:54:27,41,37.43
2016-07-18 13:54:28,1,46.07
2016-07-18 13:54:29,33,38.82
2016-07-18 13:54:30,17,9.33
2016-07-18 13:54:31,2,36.09
2016-07-18 13:54:32,1,13.51
2016-07-18 13:54:33,9,33.3
2016-07-18 13:54:34,20,36.58
2016-07-18 13:54:35,3,33.51
2016-07-18 13:54:36,33,14.15
2016-07-18 13:54:37,44,38.36
2016-07-18 13:54:38,29,20.97
2016-07-18 13:54:39,6,3.75
2016-07-18 13:54:40,32,23.05
2016-07-18 13:54:41,37,4.04
2016-07-18 13:54:42,14,15.99
2016-07-18 13:54:43,42,38.64
2016-07-18 13:54:44,20,28.97
2016-07-18 13:54:45,17,16.58
2016-07-18 13:54:46,39,44.73
2016-07-18 13:54:47,0,45.62
2016-07-18 13:54:48,6,3.79
2016-07-18 13:54:49,9,43.17
2016-07-18 13:54:50,33,32.62
2016-07-18 13:54:51,10,45.42
2016-07-18 13:54:52,22,5.03
2016-07-18 13:54:53,43,49.85
2016-07-18 13:54:54,46,43.92
2016-07-18 13:54:55,17,34.44
2016-07-18 13:54:56,10,30.33
2016-07-18 13:54:57,20,37.91
2016-07-18 13:54:58,26,49.03
2016-07-18 13:54:59,43,27.7
2016-07-18 13:55:00,9,6.63
2016-07-18 13:55:01,21,31.5
2016-07-18 13:55:02,23,5.96
2016-07-18 13:55:03,3,18.25
2016-07-18 13:55:04,48,21.56
2016-07-18 13:55:05,16,38.09
2016-07-18 13:55:06,28,25.56
2016-07-18 13:55:07,32,30.71
2016-07-18 13:55:08,4,6
2016-07-18 13:55:09,42,32.29
2016-07-18 13:55:10,36,5.29
2016-07-18 13:55:11,13,26.42
2016-07-18 13:55:12,50,43.47
2016-07-18 13:55:13,0,41.3
2016-07-18 13:55:14,12,28.88
2016-07-18 13:55:15,12,23.02
2016-07-18 13:55:16,39,49.65
2016-07-18 13:55:17,29,19.22
2016-07-18 13:55:18,28,39.32
2016-07-18 13:55:20,3,16.27
2016-07-18 13:55:21,15,33
2016-07-18 13:55:22,44,27.67
2016-07-18 13:55:23,1,2.51
2016-07-18 13:55:24,7,32.54
2016-07-18 13:55:25,15,44.35
2016-07-18 13:55:26,27,38.29
2016-07-18 13:55:27,48,32.51
2016-07-18 13:55:28,9,46.25
2016-07-18 13:55:29,35,7.52
2016-07-18 13:55:30,49,44.49
2016-07-18 13:55:31,47,42.87
2016-07-18 13:55:32,7,36.6
2016-07-18 13:55:33,24,32.71
2016-07-18 13:55:34,33,13.23
2016-07-18 13:55:35,18,14.86
2016-07-18 13:55:36,29,13.18
2016-07-18 13:55:37,7,35.49
2016-07-18 13:55:38,26,24.15
2016-07-18 13:55:39,21,49.37
2016-07-18 13:55:40,16,25.86
2016-07-18 13:55:41,17,1.56
2016-07-18 13:55:42,45,15.91
2016-07-18 13:55:43,4,3.97
2016-07-18 13:55:44,40,32.59
2016-07-18 13:55:45,11,32.4
2016-07-18 13:55:46,32,15.25
2016-07-18 13:55:47,32,36.98
2016-07-18 13:55:48,6,28.96
2016-07-18 13:55:49,4,11.02
2016-07-18 13:55:50,17,40.1
2016-07-18 13:55:51,33,36.31
2016-07-18 13:55:52,38,10.88
2016-07-18 13:55:53,11,22.33
2016-07-18 13:55:54,4,17.43
2016-07-18 13:55:55,18,30.32
2016-07-18 13:55:56,15,45.22
2016-07-18 13:55:57,11,13.08
2016-07-18 13:55:58,10,6.39
2016-07-18 13:55:59,10,24.02
2016-07-18 13:56:00,30,45.14
2016-07-18 13:56:01,13,44.48
2016-07-18 13:56:02,15,46.07
2016-07-18 13:56:03,17,48.79
2016-07-18 13:56:04,39,19.78
2016-07-18 13:56:05,48,43.42
2016-07-18 13:56:06,27,21.11
2016-07-18 13:56:07,12,14.06
2016-07-18 13:56:08,43,0.8
2016-07-18 13:56:09,37,15.87
2016-07-18 13:56:10,16,48.37
2016-07-18 13:56:11,1,26.74
2016-07-18 13:56:12,24,14.68
2016-07-18 13:56:13,35,39.36
2016-07-18 13:56:14,44,43.22
2016-07-18 13:56:15,8,11.1
2016-07-18 13:56:16,42,22.66
2016-07-18 13:56:17,14,44.33
2016-07-18 13:56:18,17,34.69
2016-07-18 13:56:19,28,41.9
2016-07-18 13:56:20,31,20.6
2016-07-18 13:56:21,47,9.17
2016-07-18 13:56:22,18,29.59
2016-07-18 13:56:23,28,37.84
2016-07-18 13:56:24,2,43.28
2016-07-18 13:56:25,37,31.41
2016-07-18 13:56:26,16,41.98
2016-07-18 13:56:27,19,26.99
2016-07-18 13:56:28,42,41.33
2016-07-18 13:56:29,21,46.18
2016-07-18 13:56:30,10,16.17
2016-07-18 13:56:31,14,30.1
2016-07-18 13:56:32,12,33.03
2016-07-18 13:56:33,12,20.03
2016-07-18 13:56:34,41,23.29
2016-07-18 13:56:35,15,47.32
2016-07-18 13:56:36,4,42.51
2016-07-18 13:56:37,34,27.73
2016-07-18 13:56:38,16,3.43
2016-07-18 13:56:39,8,35.8
2016-07-18 13:56:40,32,43.57
2016-07-18 13:56:41,44,1.44
2016-07-18 13:56:42,22,14.66
2016-07-18 13:56:43,43,4.35
2016-07-18 13:56:44,19,15.53
2016-07-18 13:56:45,5,8.2
2016-07-18 13:56:46,39,35.05
2016-07-18 13:56:47,23,21.86
2016-07-18 13:56:48,32,12.57
2016-07-18 13:56:49,11,23.66
2016-07-18 13:56:50,38,10.17
2016-07-18 13:56:51,29,18.19
2016-07-18 13:56:52,11,20.15
2016-07-18 13:56:53,19,8.05
2016-07-18 13:56:54,38,15.19
2016-07-18 13:56:55,7,14.44
2016-07-18 13:56:56,41,22.36
2016-07-18 13:56:57,19,13.78
2016-07-18 13:56:58,6,21.98
2016-07-18 13:56:59,1,41.93
2016-07-18 13:57:00,50,30.15
2016-07-18 13:57:01,17,1
2016-07-18 13:57:02,2,33.26
2016-07-18 13:57:03,38,41.64
2016-07-18 13:57:04,37,36.3
2016-07-18 13:57:05,10,13.46
2016-07-18 13:57:06,5,6.08
2016-07-18 13:57:07,46,16.32
2016-07-18 13:57:08,43,8.57
2016-07-18 13:57:09,16,7.23
2016-07-18 13:57:10,3,49.12
2016-07-18 13:57:11,43,45.05
2016-07-18 13:57:12,39,30.33
2016-07-18 13:57:13,31,1.37
2016-07-18 13:57:14,38,48.92
2016-07-18 13:57:15,2,12.75
2016-07-18 13:57:16,5,28.68
2016-07-18 13:57:17,44,24.42
2016-07-18 13:57:18,44,2.76
2016-07-18 13:57:19,19,43.89
2016-07-18 13:57:20,16,26.08
2016-07-18 13:57:21,12,16.63
2016-07-18 13:57:22,24,44.76
2016-07-18 13:57:23,36,41.95
2016-07-18 13:57:24,46,24.84
2016-07-18 13:57:25,35,34.13
2016-07-18 13:57:26,22,42.93
2016-07-18 13:57:27,13,5.88
2016-07-18 13:57:28,5,47.51
2016-07-18 13:57:29,48,44.46
2016-07-18 13:57:30,43,32.35
2016-07-18 13:57:31,37,46.4
2016-07-18 13:57:32,19,23.29
2016-07-18 13:57:33,36,46.01
2016-07-18 13:57:34,6,10.1
2016-07-18 13:57:35,28,7.67
2016-07-18 13:57:36,12,46.97
2016-07-18 13:57:37,22,1.96
2016-07-18 13:57:38,31,44.69
2016-07-18 13:57:39,32,27.92
2016-07-18 13:57:40,25,41.21
2016-07-18 13:57:41,38,48.75
2016-07-18 13:57:42,45,6.54
2016-07-18 13:57:43,16,28.57
2016-07-18 13:57:44,27,30.02
2016-07-18 13:57:45,23,6.03
2016-07-18 13:57:46,48,1.29
2016-07-18 13:57:47,2,30.43
2016-07-18 13:57:48,37,12.97
2016-07-18 13:57:49,4,2.16
2016-07-18 13:57:50,38,30.83
2016-07-18 13:57:51,32,19.92
2016-07-18 13:57:52,8,14.36
2016-07-18 13:57:53,45,44.8
2016-07-18 13:57:54,43,23.68
2016-07-18 13:57:55,27,3.5
2016-07-18 13:57:56,23,2.42
2016-07-18 13:57:57,7,47.12
2016-07-18 13:57:58,8,29.38
2016-07-18 13:57:59,30,45.09
2016-07-18 13:58:00,20,1.94
2016-07-18 13:58:01,35,36.42
2016-07-18 13:58:02,40,8.47
2016-07-18 13:58:03,41,33.32
2016-07-18 13:58:04,1,35.76
2016-07-18 13:58:05,32,3.54
2016-07-18 13:58:06,35,8.79
2016-07-18 13:58:07,13,10.02
2016-07-18 13:58:08,3,29.04
2016-07-18 13:58:09,12,45.39
2016-07-18 13:58:10,13,13.04
2016-07-18 13:58:11,29,18.93
2016-07-18 13:58:12,31,0.04
2016-07-18 13:58:13,38,32.95
2016-07-18 13:58:14,4,21.39
2016-07-18 13:58:15,20,23.76
2016-07-18 13:58:16,8,14.39
2016-07-18 13:58:17,31,22.8
2016-07-18 13:58:18,27,6.62
2016-07-18 13:58:19,25,26.14
2016-07-18 13:58:20,11,12.18
2016-07-18 13:58:21,10,8.62
2016-07-18 13:58:22,24,49.08
2016-07-18 13:58:23,4,20.71
2016-07-18 13:58:24,10,17.02
2016-07-18 13:58:25,31,3.95
2016-07-18 13:58:26,35,13.2
2016-07-18 13:58:27,48,27.29
2016-07-18 13:58:28,29,24.35
2016-07-18 13:58:29,38,40.35
2016-07-18 13:58:30,46,2.96
2016-07-18 13:58:31,50,27.27
2016-07-18 13:58:32,22,8.85
2016-07-18 13:58:33,28,33.42
2016-07-18 13:58:34,41,5.1
2016-07-18 13:58:35,9,8.7
2016-07-18 13:58:36,25,25.94
2016-07-18 13:58:37,35,27.34
2016-07-18 13:58:38,14,34.72
2016-07-18 13:58:39,43,45.9
2016-07-18 13:58:41,29,46.49
2016-07-18 13:58:42,40,22.45
2016-07-18 13:58:43,2,15.75
2016-07-18 13:58:44,46,1.22
2016-07-18 13:58:45,23,48.48
2016-07-18 13:58:46,46,18.41
2016-07-18 13:58:47,14,28.42
2016-07-18 13:58:48,26,10.19
2016-07-18 13:58:49,36,10.78
2016-07-18 13:58:50,0,3.07
2016-07-18 13:58:51,40,10.97
2016-07-18 13:58:52,47,19.26
2016-07-18 13:58:53,14,38.84
2016-07-18 13:58:54,34,47.32
2016-07-18 13:58:55,24,47.91
2016-07-18 13:58:56,23,11.04
2016-07-18 13:58:57,16,34.47
2016-07-18 13:58:58,21,43.92
2016-07-18 13:58:59,11,22.16
2016-07-18 13:59:00,41,36.03
2016-07-18 13:59:01,10,45.2
2016-07-18 13:59:02,27,44.07
2016-07-18 13:59:03,15,32.11
2016-07-18 13:59:04,27,48.5
2016-07-18 13:59:05,46,32.97
2016-07-18 13:59:06,21,49.32
2016-07-18 13:59:07,4,44.47
2016-07-18 13:59:08,48,43.31
2016-07-18 13:59:09,36,44.94
2016-07-18 13:59:10,45,44.76
2016-07-18 13:59:11,35,25.15
2016-07-18 13:59:12,30,29.25
2016-07-18 13:59:13,5,18.92
2016-07-18 13:59:14,20,39.46
2016-07-18 13:59:15,7,36.09
2016-07-18 13:59:16,45,45.13
2016-07-18 13:59:17,17,33.39
2016-07-18 13:59:18,45,29.08
2016-07-18 13:59:19,18,9.58
2016-07-18 13:59:20,16,46.23
2016-07-18 13:59:21,42,18.6
2016-07-18 13:59:22,27,26.09
2016-07-18 13:59:23,28,22.95
2016-07-18 13:59:24,21,29.82
2016-07-18 13:59:25,29,30.49
2016-07-18 13:59:26,36,13.92
2016-07-18 13:59:27,16,45.83
2016-07-18 13:59:28,3,19.51
2016-07-18 13:59:29,25,31.03
2016-07-18 13:59:30,24,42.54
2016-07-18 13:59:31,14,43.31
2016-07-18 13:59:32,35,8.73
2016-07-18 13:59:33,17,9.03
2016-07-18 13:59:34,19,32.31
2016-07-18 13:59:35,6,30.74
2016-07-18 13:59:36,49,3.48
2016-07-18 13:59:37,28,42.58
2016-07-18 13:59:38,31,19.79
2016-07-18 13:59:39,43,33.45
2016-07-18 13:59:40,8,17.08
2016-07-18 13:59:41,29,35.14
2016-07-18 13:59:42,48,10.84
2016-07-18 13:59:43,42,14.47
2016-07-18 13:59:44,38,30.26
2016-07-18 13:59:45,13,22.83
2016-07-18 13:59:46,29,11.1
2016-07-18 13:59:47,2,46.76
2016-07-18 13:59:48,50,30.31
2016-07-18 13:59:49,17,9.79
2016-07-18 13:59:50,37,7.59
2016-07-18 13:59:51,50,41.76
2016-07-18 13:59:52,17,44.39
2016-07-18 13:59:53,3,11.65
2016-07-18 13:59:54,46,30.3
2016-07-18 13:59:55,22,16.68
2016-07-18 13:59:56,16,15.15
2016-07-18 13:59:57,10,9.16
2016-07-18 13:59:58,1,16.99
2016-07-18 13:59:59,10,2.15
2016-07-18 14:00:00,16,5.06
2016-07-18 14:00:01,16,21.55
2016-07-18 14:00:02,31,30.6
2016-07-18 14:00:03,8,19.09
2016-07-18 14:00:04,13,43.21
2016-07-18 14:00:05,44,12.94
2016-07-18 14:00:06,14,27.86
2016-07-18 14:00:07,48,27.5
2016-07-18 14:00:08,40,10.99
2016-07-18 14:00:09,32,46.61
2016-07-18 14:00:10,36,41.2
2016-07-18 14:00:11,4,48.9
2016-07-18 14:00:12,29,3.47
2016-07-18 14:00:13,32,22.93
2016-07-18 14:00:14,34,26.07
2016-07-18 14:00:15,38,6.31
2016-07-18 14:00:16,19,15.66
2016-07-18 14:00:17,37,31.95
2016-07-18 14:00:18,1,48.93
2016-07-18 14:00:19,48,30.61
2016-07-18 14:00:20,32,47.85
2016-07-18 14:00:21,18,18.79
2016-07-18 14:00:22,36,47.53
2016-07-18 14:00:23,16,32.91
2016-07-18 14:00:24,3,26.59
2016-07-18 14:00:25,32,30.28
2016-07-18 14:00:26,5,27.19
2016-07-18 14:00:27,29,40.31
2016-07-18 14:00:28,1,5.93
2016-07-18 14:00:29,14,36.87
2016-07-18 14:00:30,23,37.85
2016-07-18 14:00:31,6,49.28
2016-07-18 14:00:32,14,38.95
2016-07-18 14:00:33,35,37.27
2016-07-18 14:00:34,38,22.21
2016-07-18 14:00:35,45,29.9
2016-07-18 14:00:36,1,47.59
2016-07-18 14:00:37,44,1.88
2016-07-18 14:00:38,10,18.45
2016-07-18 14:00:39,1,31.09
2016-07-18 14:00:40,13,45.02
2016-07-18 14:00:41,8,25.79
2016-07-18 14:00:42,4,9.5
2016-07-18 14:00:43,32,37.34
2016-07-18 14:00:44,40,5.62
2016-07-18 14:00:45,6,25.58
2016-07-18 14:00:46,25,8.15
2016-07-18 14:00:47,16,36.43
2016-07-18 14:00:48,33,32.84
2016-07-18 14:00:49,6,39.32
2016-07-18 14:00:50,26,44.11
2016-07-18 14:00:51,36,39.54
2016-07-18 14:00:52,11,43.71
2016-07-18 14:00:53,24,20.37
2016-07-18 14:00:54,21,26.72
2016-07-18 14:00:55,50,47.17
2016-07-18 14:00:56,41,39.6
2016-07-18 14:00:57,32,42.45
2016-07-18 14:00:58,39,42.82
2016-07-18 14:00:59,37,48.58
2016-07-18 14:01:00,9,47.02
2016-07-18 14:01:01,35,49.98
2016-07-18 14:01:02,21,44.2
2016-07-18 14:01:03,48,27.88
2016-07-18 14:01:04,5,42.75
2016-07-18 14:01:05,13,35.72
2016-07-18 14:01:06,10,9.99
2016-07-18 14:01:07,29,48.77
2016-07-18 14:01:08,3,46.28
2016-07-18 14:01:09,9,37.18
2016-07-18 14:01:10,32,33.5
2016-07-18 14:01:11,5,6.83
2016-07-18 14:01:12,27,5.43
2016-07-18 14:01:13,33,39.07
2016-07-18 14:01:14,8,5.64
2016-07-18 14:01:15,26,48.59
2016-07-18 14:01:16,39,16.05
2016-07-18 14:01:17,2,29.55
2016-07-18 14:01:18,16,28.23
2016-07-18 14:01:19,11,42.61
2016-07-18 14:01:20,14,7.84
2016-07-18 14:01:21,4,23.75
2016-07-18 14:01:22,11,13.71
2016-07-18 14:01:23,5,25.36
2016-07-18 14:01:24,49,46.58
2016-07-18 14:01:25,7,44.77
2016-07-18 14:01:26,41,13.68
2016-07-18 14:01:27,44,0.16
2016-07-18 14:01:28,14,18.51
2016-07-18 14:01:29,28,24.56
2016-07-18 14:01:30,6,47.81
2016-07-18 14:01:31,41,40.74
2016-07-18 14:01:32,27,15.31
2016-07-18 14:01:33,50,23.75
2016-07-18 14:01:34,8,22.43
2016-07-18 14:01:35,13,47.27
2016-07-18 14:01:36,7,40.78
2016-07-18 14:01:37,20,28.16
2016-07-18 14:01:38,40,20.42
2016-07-18 14:01:39,50,0.62
2016-07-18 14:01:40,44,18.53
2016-07-18 14:01:41,20,30.81
